Activity,ZoneNumber,Quantity,TechnologyLogsum,SizeUtility,ZoneConstant,Constrained,ConstraintValue,LocationUtility,Size
Construction of Buildings production,208,0.0,-0.4429697370654962,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,209,6756228.93411708,0.5495973609873629,0.0,0.06801796704530716,false,0.0,0.61761532803267,1.0
Construction of Buildings production,210,0.0,0.3700873899836668,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,211,4417103.1404374195,0.2779227372058825,0.0,0.2971945106983185,false,0.0,0.575117247904201,1.0
Construction of Buildings production,212,5246363.674619924,0.5146143018535013,0.0,0.07770805805921555,false,0.0,0.5923223599127169,1.0
Construction of Buildings production,213,0.0,0.45582905524541895,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,214,6138234.884727605,0.5037761466704128,0.0,0.10424641519784927,false,0.0,0.6080225618682621,1.0
Construction of Buildings production,215,0.0,0.6395886060397196,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,216,1.779499119425933E7,0.6015025056397953,0.0,0.11295803636312485,false,0.0,0.7144605420029202,1.0
Construction of Buildings production,217,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,218,8.220517469308458E7,0.7522635616128653,0.0,0.1152271032333374,false,0.0,0.8674906648462027,1.0
Construction of Buildings production,219,2.3184328687631123E7,0.7633918670108932,0.0,-0.02247537113726139,false,0.0,0.7409164958736318,1.0
Construction of Buildings production,220,2.4859239749967422E7,0.7205716043507141,0.0,0.02732018567621708,false,0.0,0.7478917900269312,1.0
Construction of Buildings production,221,4.4759421974616855E7,0.6827749748828503,0.0,0.12392406165599823,false,0.0,0.8066990365388486,1.0
Construction of Buildings production,222,6.228045241554127E7,0.7692648620317649,0.0,0.07046873867511749,false,0.0,0.8397336007068824,1.0
Construction of Buildings production,223,0.0,0.8449889683391648,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,224,0.0,0.18117595290444044,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,225,431243.720307898,0.7560553751041266,0.0,-0.41359472274780273,false,0.0,0.34246065235632384,1.0
Construction of Buildings production,226,2718413.300412286,0.833494800515293,0.0,-0.306921124458313,false,0.0,0.52657367605698,1.0
Construction of Buildings production,227,7396831.93411738,0.6680190637146532,0.0,-0.04134504497051239,false,0.0,0.6266740187441409,1.0
Construction of Buildings production,228,1801960.726531973,0.6852187502108713,0.0,-0.19976237416267395,false,0.0,0.48545637604819736,1.0
Construction of Buildings production,229,327701.61943708605,0.7828598003895535,0.0,-0.46785613894462585,false,0.0,0.31500366144492764,1.0
Construction of Buildings production,230,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,231,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,232,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,233,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,234,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,235,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings production,236,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,1,1494147.9400223373,0.2297652069275846,0.0,-0.05667370185256004,false,0.0,0.17309150507502455,1.0
Construction of Buildings office support,2,5881459.909348762,0.27197033988170755,0.0,0.03814605623483658,false,0.0,0.3101163961165441,1.0
Construction of Buildings office support,3,1224537.537240357,0.09932017842246539,0.0,0.053872041404247284,false,0.0,0.15319221982671266,1.0
Construction of Buildings office support,4,0.0,-0.27036485013731165,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,5,4128728.6137998113,0.1963633705043133,0.0,0.07836947590112686,false,0.0,0.27473284640544016,1.0
Construction of Buildings office support,6,0.0,-0.10875483031326989,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,7,5761625.60024709,0.33670109962203315,0.0,-0.02864323928952217,false,0.0,0.308057860332511,1.0
Construction of Buildings office support,8,3950284.2550884746,0.09491610510361517,0.0,0.1753985434770584,false,0.0,0.27031464858067356,1.0
Construction of Buildings office support,9,2634464.0518862386,0.25553532855798,0.0,-0.025731457397341728,false,0.0,0.22980387116063827,1.0
Construction of Buildings office support,10,1.481948285930724E7,0.31589451040965716,0.0,0.08663565665483475,false,0.0,0.4025301670644919,1.0
Construction of Buildings office support,11,1779404.0334204254,0.2114894690515033,0.0,-0.020925724878907204,false,0.0,0.19056374417259608,1.0
Construction of Buildings office support,12,3.565174922937624E7,0.4347794233635212,0.0,0.05553629249334335,false,0.0,0.49031571585686456,1.0
Construction of Buildings office support,13,1787295.0326486507,0.23593423736621688,0.0,-0.04492801055312157,false,0.0,0.19100622681309531,1.0
Construction of Buildings office support,14,4524572.580737732,0.2911809373558527,0.0,-0.007292731199413538,false,0.0,0.28388820615643917,1.0
Construction of Buildings office support,15,0.0,-0.033987254534449785,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,16,834810.6939014209,0.09945323671236075,0.0,0.01542762853205204,false,0.0,0.1148808652444128,1.0
Construction of Buildings office support,17,577121.8225889158,-0.10489416356983586,0.0,0.182859867811203,false,0.0,0.07796570424136715,1.0
Construction of Buildings office support,18,9019578.536172984,0.24963231928575033,0.0,0.10324333608150482,false,0.0,0.3528756553672552,1.0
Construction of Buildings office support,19,3.790860116057792E7,0.3379619669160835,0.0,0.15849173069000244,false,0.0,0.49645369760608593,1.0
Construction of Buildings office support,20,4874940.831626253,0.19819080809170436,0.0,0.0931558832526207,false,0.0,0.29134669134432506,1.0
Construction of Buildings office support,21,1471250.7266345508,0.01543442165968275,0.0,0.15611276030540466,false,0.0,0.17154718196508742,1.0
Construction of Buildings office support,22,612301.6013289305,0.11454301466628758,0.0,-0.030660150572657585,false,0.0,0.08388286409363,1.0
Construction of Buildings office support,23,3.780391010934413E7,0.2950168070478966,0.0,0.20116034150123596,false,0.0,0.4961771485491326,1.0
Construction of Buildings office support,24,403032.38530622533,-0.048589714269660536,0.0,0.09065177291631699,false,0.0,0.04206205864665645,1.0
Construction of Buildings office support,25,1.5418132504978327E7,0.36534817652526125,0.0,0.041142143309116364,false,0.0,0.4064903198343776,1.0
Construction of Buildings office support,26,2274031.1405635937,0.2253790112298454,0.0,-0.010287707671523094,false,0.0,0.21509130355832232,1.0
Construction of Buildings office support,27,876740.0194423129,0.2308033308438756,0.0,-0.11102191358804703,false,0.0,0.11978141725582858,1.0
Construction of Buildings office support,28,0.0,-0.5508685969777124,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,29,1444757.0467749473,0.2690496935130284,0.0,-0.09931968152523041,false,0.0,0.16973001198779797,1.0
Construction of Buildings office support,30,9673959.164074939,0.28555684767655637,0.0,0.07432281225919724,false,0.0,0.3598796599357536,1.0
Construction of Buildings office support,31,707657.8941551103,0.05679593233953372,0.0,0.04156051203608513,false,0.0,0.09835644437561886,1.0
Construction of Buildings office support,32,1855485.8902399563,0.12802427209794295,0.0,0.06672628223896027,false,0.0,0.19475055433690322,1.0
Construction of Buildings office support,33,1640261.7849505248,0.0998332469699789,0.0,0.08258823305368423,false,0.0,0.18242148002366315,1.0
Construction of Buildings office support,34,2263249.2907703174,0.17243711404012457,0.0,0.0421789325773716,false,0.0,0.21461604661749617,1.0
Construction of Buildings office support,35,5.837815751107711E7,0.3404000300019315,0.0,0.19923004508018494,false,0.0,0.5396300750821164,1.0
Construction of Buildings office support,36,8370422.996610672,0.17017747270778538,0.0,0.17522886395454407,false,0.0,0.34540633666232945,1.0
Construction of Buildings office support,37,0.0,-0.20091982184196816,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,38,0.0,-0.7628996885952053,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,39,0.0,-0.6454349251040653,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,40,1915926.4449123512,0.42501215427293604,0.0,-0.2270561307668686,false,0.0,0.19795602350606745,1.0
Construction of Buildings office support,41,2862937.05191765,0.2148965328656464,0.0,0.02322416566312313,false,0.0,0.23812069852876952,1.0
Construction of Buildings office support,42,312149.07528229296,0.2979615574546785,0.0,-0.28145310282707214,false,0.0,0.01650845462760636,1.0
Construction of Buildings office support,43,3862117.485840972,0.30717727238625353,0.0,-0.039119817316532135,false,0.0,0.2680574550697214,1.0
Construction of Buildings office support,44,1225473.5724362507,0.21591963143729875,0.0,-0.06265100091695786,false,0.0,0.1532686305203409,1.0
Construction of Buildings office support,45,1183107.0463389687,0.1527360075128203,0.0,-0.0029857060872018337,false,0.0,0.14975030142561846,1.0
Construction of Buildings office support,46,0.0,-0.5567044217926317,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,47,0.0,-0.7049448452915369,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,48,0.0,-0.21882162983066308,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,49,3747389.786426127,0.03094100024750215,0.0,0.2341008484363556,false,0.0,0.2650418486838577,1.0
Construction of Buildings office support,50,1.8616689443332903E7,0.46339511910993303,0.0,-0.03805337846279144,false,0.0,0.4253417406471416,1.0
Construction of Buildings office support,51,2384522.2336642337,0.3304553924015087,0.0,-0.11061961948871613,false,0.0,0.21983577291279255,1.0
Construction of Buildings office support,52,2676851.474855232,0.10019917271324733,0.0,0.1312008500099182,false,0.0,0.23140002272316554,1.0
Construction of Buildings office support,53,2335568.005189753,0.42562589960650216,0.0,-0.20786449313163757,false,0.0,0.21776140647486458,1.0
Construction of Buildings office support,54,504262.5054596571,0.45974023316451823,0.0,-0.3952701687812805,false,0.0,0.06447006438323771,1.0
Construction of Buildings office support,55,33686.99332173599,0.09858479672666406,0.0,-0.30471324920654297,false,0.0,-0.2061284524798789,1.0
Construction of Buildings office support,56,2360412.5453857793,0.4148876140091702,0.0,-0.19606807827949524,false,0.0,0.21881953572967494,1.0
Construction of Buildings office support,57,2.3224772772173356E7,0.48227386021789276,0.0,-0.034816015511751175,false,0.0,0.4474578447061416,1.0
Construction of Buildings office support,58,6720743.086310714,0.3786105081015118,0.0,-0.05515474081039429,false,0.0,0.3234557672911175,1.0
Construction of Buildings office support,59,219025.73060712646,0.2474374252766312,0.0,-0.2663581371307373,false,0.0,-0.018920711854106098,1.0
Construction of Buildings office support,60,1.664523571491223E7,0.30198067122071603,0.0,0.11216762661933899,false,0.0,0.414148297840055,1.0
Construction of Buildings office support,61,6.5909426243349716E7,0.4510244582312199,0.0,0.10073958337306976,false,0.0,0.5517640416042897,1.0
Construction of Buildings office support,62,9962016.410122596,0.4873674730749607,0.0,-0.1245536282658577,false,0.0,0.362813844809103,1.0
Construction of Buildings office support,63,2060833.1148201341,0.30898631547539196,0.0,-0.10373938828706741,false,0.0,0.20524692718832455,1.0
Construction of Buildings office support,64,3627106.128966814,0.3772845804878302,0.0,-0.1155051738023758,false,0.0,0.2617794066854544,1.0
Construction of Buildings office support,65,0.0,-0.4415466643119862,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,66,0.0,-0.7650769032553768,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,67,0.0,-0.6747535010644298,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,68,555536.5441087522,0.12137858096445309,0.0,-0.047224774956703186,false,0.0,0.0741538060077499,1.0
Construction of Buildings office support,69,4144379.944732041,0.30571969403907406,0.0,-0.03060848079621792,false,0.0,0.27511121324285615,1.0
Construction of Buildings office support,70,3301144.434197576,0.23167011848142402,0.0,0.020692696794867516,false,0.0,0.25236281527629156,1.0
Construction of Buildings office support,71,213879.26327020122,-0.2015863047154073,0.0,0.18028783798217773,false,0.0,-0.021298466733229576,1.0
Construction of Buildings office support,72,0.0,-0.5830851639628453,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,73,4567541.267052784,0.32550143209649207,0.0,-0.04066803306341171,false,0.0,0.28483339903308036,1.0
Construction of Buildings office support,74,1125356.3986039856,2.1214944871712435E-4,0.0,0.14453372359275818,false,0.0,0.1447458730414753,1.0
Construction of Buildings office support,75,2280799.350120198,0.16261842125342646,0.0,0.05277007073163986,false,0.0,0.21538849198506632,1.0
Construction of Buildings office support,76,1304095.9711695772,0.039450998783150504,0.0,0.12003590166568756,false,0.0,0.15948690044883806,1.0
Construction of Buildings office support,77,4978540.63657935,0.2582439722937603,0.0,0.03520560264587402,false,0.0,0.2934495749396343,1.0
Construction of Buildings office support,78,243092.43432192184,0.18795753280975727,0.0,-0.19645299017429352,false,0.0,-0.008495457364536246,1.0
Construction of Buildings office support,79,5.171729485104333E7,0.6052306057855084,0.0,-0.07771548628807068,false,0.0,0.5275151194974377,1.0
Construction of Buildings office support,80,472676.873170754,0.22176483766488708,0.0,-0.16376326978206635,false,0.0,0.05800156788282074,1.0
Construction of Buildings office support,81,933887.9663383687,0.2019601733541964,0.0,-0.07586415857076645,false,0.0,0.12609601478342994,1.0
Construction of Buildings office support,82,0.0,-0.546470027952087,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,83,1339336.697538119,0.10376815022618345,0.0,0.05838519334793091,false,0.0,0.16215334357411437,1.0
Construction of Buildings office support,84,1.3438994731882231E7,0.35761896633640794,0.0,0.03513298183679581,false,0.0,0.39275194817320375,1.0
Construction of Buildings office support,85,6514842.561870139,0.5883268906234105,0.0,-0.26798269152641296,false,0.0,0.3203441990969975,1.0
Construction of Buildings office support,86,575151.9227063843,0.3133769523442163,0.0,-0.2357531636953354,false,0.0,0.07762378864888092,1.0
Construction of Buildings office support,87,1479090.5996551148,0.3050748698570413,0.0,-0.13299623131752014,false,0.0,0.17207863853952116,1.0
Construction of Buildings office support,88,1740039.2781337935,0.3370909755454205,0.0,-0.14876431226730347,false,0.0,0.18832666327811703,1.0
Construction of Buildings office support,89,1326283.49129329,0.06103847064384396,0.0,0.10013549029827118,false,0.0,0.16117396094211514,1.0
Construction of Buildings office support,90,1248152.7783501795,-0.0016052817451932086,0.0,0.15670764446258545,false,0.0,0.15510236271739225,1.0
Construction of Buildings office support,91,0.0,0.20797753923686418,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,92,0.0,-0.2126791138173929,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,93,2266055.850304934,0.26293349362847057,0.0,-0.048193518072366714,false,0.0,0.21473997555610386,1.0
Construction of Buildings office support,94,779113.275026858,0.30434564440901696,0.0,-0.19636963307857513,false,0.0,0.10797601133044182,1.0
Construction of Buildings office support,95,7146628.70961499,0.3322387031306266,0.0,-0.0026387348771095276,false,0.0,0.32959996825351706,1.0
Construction of Buildings office support,96,907018.6934173864,0.4314080860896618,0.0,-0.3082314133644104,false,0.0,0.1231766727252514,1.0
Construction of Buildings office support,97,0.0,-0.601082981099957,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,98,7652467.175412188,0.36350341385319923,0.0,-0.02706470899283886,false,0.0,0.33643870486036037,1.0
Construction of Buildings office support,99,847707.9533610826,-0.019468541732088014,0.0,0.13588252663612366,false,0.0,0.11641398490403565,1.0
Construction of Buildings office support,100,620072.2660136274,0.1076648172706331,0.0,-0.022520847618579865,false,0.0,0.08514396965205323,1.0
Construction of Buildings office support,101,1650369.283180996,0.16483789270537455,0.0,0.018197908997535706,false,0.0,0.18303580170291026,1.0
Construction of Buildings office support,102,0.0,0.009044683461050109,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,103,1.2273759520733E7,0.5368361520687124,0.0,-0.1531538963317871,false,0.0,0.38368225573692527,1.0
Construction of Buildings office support,104,1969227.1667171288,0.15421046314091663,0.0,0.046489547938108444,false,0.0,0.20070001107902508,1.0
Construction of Buildings office support,105,0.0,0.04487571818906433,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,106,562339.14451354,0.04605708982547008,0.0,0.029313789680600166,false,0.0,0.07537087950607024,1.0
Construction of Buildings office support,107,8459789.773287363,0.24399853999694632,0.0,0.1024697870016098,false,0.0,0.3464683269985561,1.0
Construction of Buildings office support,108,1085518.662359813,0.2229425703751917,0.0,-0.08180088549852371,false,0.0,0.14114168487666798,1.0
Construction of Buildings office support,109,1507688.371400588,0.05061544464379386,0.0,0.1233782097697258,false,0.0,0.17399365441351966,1.0
Construction of Buildings office support,110,0.0,-0.20938333369442735,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,111,377988.36434848624,0.031083393644084842,0.0,0.004563314374536276,false,0.0,0.03564670801862112,1.0
Construction of Buildings office support,112,1553921.9496202352,0.16598946837251022,0.0,0.011024628765881062,false,0.0,0.17701409713839128,1.0
Construction of Buildings office support,113,1.9320094243785005E7,0.28528820462302756,0.0,0.1437622606754303,false,0.0,0.42905046529845786,1.0
Construction of Buildings office support,114,1736976.8087610318,0.24306352610094495,0.0,-0.05491301789879799,false,0.0,0.18815050820214696,1.0
Construction of Buildings office support,115,3120924.2577361953,0.20408447987956385,0.0,0.042664334177970886,false,0.0,0.24674881405753474,1.0
Construction of Buildings office support,116,1496754.2603118168,0.3044826272922492,0.0,-0.1312168389558792,false,0.0,0.17326578833636996,1.0
Construction of Buildings office support,117,916489.4528521909,0.16394274911543458,0.0,-0.03972732648253441,false,0.0,0.12421542263290017,1.0
Construction of Buildings office support,118,6038867.5242080055,0.2677709388102242,0.0,0.044986605644226074,false,0.0,0.31275754445445025,1.0
Construction of Buildings office support,119,8046814.145607937,0.11349119143285905,0.0,0.22797232866287231,false,0.0,0.34146352009573133,1.0
Construction of Buildings office support,120,2619102.9389980845,0.28171448663976284,0.0,-0.052495405077934265,false,0.0,0.22921908156182857,1.0
Construction of Buildings office support,121,1.5782069851836696E7,0.25829999258755665,0.0,0.1505233496427536,false,0.0,0.40882334223031025,1.0
Construction of Buildings office support,122,3342546.0423012017,0.22274550073027913,0.0,0.030863674357533455,false,0.0,0.25360917508781256,1.0
Construction of Buildings office support,123,121532.2775997768,0.19658320897679407,0.0,-0.2744048535823822,false,0.0,-0.07782164460558813,1.0
Construction of Buildings office support,124,0.0,0.02636820203773953,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,125,823808.9924743943,-0.026017564330357443,0.0,0.13957180082798004,false,0.0,0.1135542364976226,1.0
Construction of Buildings office support,126,0.0,-0.7696129635150439,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,127,0.0,-0.5695894560437184,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,128,0.0,-0.07289748798390693,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,129,0.0,0.09725334834254966,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,130,0.0,-0.8435946443399183,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,131,0.0,-0.4225964146585741,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,132,1712111.8514524426,0.1548146385437836,0.0,0.0318940170109272,false,0.0,0.1867086555547108,1.0
Construction of Buildings office support,133,0.0,0.017494953720792027,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,134,914671.7202353838,-0.04127333233308698,0.0,0.1652902215719223,false,0.0,0.12401688923883533,1.0
Construction of Buildings office support,135,7273237.630334348,0.19927564202483317,0.0,0.13208040595054626,false,0.0,0.33135604797537943,1.0
Construction of Buildings office support,136,5140412.119600463,0.2954353330089691,0.0,0.0012138871243223548,false,0.0,0.2966492201332915,1.0
Construction of Buildings office support,137,1.9982501801201794E7,0.3624345191419521,0.0,0.06998707354068756,false,0.0,0.4324215926826397,1.0
Construction of Buildings office support,138,2341121.241967213,0.11586979809842773,0.0,0.10212909430265427,false,0.0,0.217998892401082,1.0
Construction of Buildings office support,139,1.2989447350655122E7,0.25906981393672285,0.0,0.1302798092365265,false,0.0,0.38934962317324934,1.0
Construction of Buildings office support,140,6814478.945420472,0.24595559044297322,0.0,0.0788852646946907,false,0.0,0.3248408551376639,1.0
Construction of Buildings office support,141,7648598.646864293,0.3163858711263714,0.0,0.020002268254756927,false,0.0,0.3363881393811283,1.0
Construction of Buildings office support,142,942218.6781254382,0.14805046962154456,0.0,-0.021066363900899887,false,0.0,0.12698410572064467,1.0
Construction of Buildings office support,143,1.6874738592473004E7,0.27748061346834,0.0,0.1380370557308197,false,0.0,0.4155176691991597,1.0
Construction of Buildings office support,144,1846912.527947553,0.2314524148611915,0.0,-0.03716498613357544,false,0.0,0.19428742872761606,1.0
Construction of Buildings office support,145,1005704.0763284852,-0.02014156401333426,0.0,0.15364624559879303,false,0.0,0.13350468158545878,1.0
Construction of Buildings office support,146,0.0,-0.5460186757090483,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,147,1807529.509365748,0.14776680847112264,0.0,0.044365186244249344,false,0.0,0.19213199471537198,1.0
Construction of Buildings office support,148,3335125.6181617584,0.15809081446113277,0.0,0.09529611468315125,false,0.0,0.253386929144284,1.0
Construction of Buildings office support,149,264524.67231302505,-0.14598138828519644,0.0,0.14593520760536194,false,0.0,-4.6180679834501026E-5,1.0
Construction of Buildings office support,150,9947761.45743735,0.1589897465681296,0.0,0.20368090271949768,false,0.0,0.36267064928762727,1.0
Construction of Buildings office support,151,6531202.39742578,0.1780764207276816,0.0,0.14251857995986938,false,0.0,0.320595000687551,1.0
Construction of Buildings office support,152,291427.11032244103,0.09416993619937838,0.0,-0.08453057706356049,false,0.0,0.009639359135817899,1.0
Construction of Buildings office support,153,762867.7238653336,0.08627465441882415,0.0,0.01959417760372162,false,0.0,0.10586883202254577,1.0
Construction of Buildings office support,154,0.0,-0.6351273075490884,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,155,0.0,-0.3682082771489086,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,156,0.0,0.12010501153203856,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,157,0.0,-0.5895483728802735,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,158,0.0,-0.5022124793230857,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,159,7391157.080896491,0.18163804046174947,0.0,0.1513262838125229,false,0.0,0.33296432427427236,1.0
Construction of Buildings office support,160,0.0,-0.4894642707845968,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,161,1355152.667850967,0.0422998144287477,0.0,0.12102749198675156,false,0.0,0.16332730641549925,1.0
Construction of Buildings office support,162,895830.0194564668,-0.07221842503768781,0.0,0.19415386021137238,false,0.0,0.12193543517368456,1.0
Construction of Buildings office support,163,2897604.26191206,0.16221456097962159,0.0,0.07710976153612137,false,0.0,0.23932432251574295,1.0
Construction of Buildings office support,164,3899549.519938535,0.07111125752097534,0.0,0.19791074097156525,false,0.0,0.2690219984925406,1.0
Construction of Buildings office support,165,4640447.647118221,0.047247216804106255,0.0,0.23916976153850555,false,0.0,0.2864169783426118,1.0
Construction of Buildings office support,166,0.0,-0.051363768658355125,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,167,0.0,-0.5089960642265922,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,168,0.0,-0.5606385571052339,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,169,2427746.9702881593,0.04055951832414193,0.0,0.18107274174690247,false,0.0,0.2216322600710444,1.0
Construction of Buildings office support,170,0.0,-0.47435236149458027,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,171,1.2318704058866048E7,0.2556108031409589,0.0,0.12843696773052216,false,0.0,0.38404777087148106,1.0
Construction of Buildings office support,172,1653694.7813596672,0.11010087386751069,0.0,0.07313622534275055,false,0.0,0.18323709921026124,1.0
Construction of Buildings office support,173,0.0,-0.6168648472941625,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,174,0.0,-0.518434100173549,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,175,0.0,-0.048462819998595114,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,176,0.0,-0.27225256906041356,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,177,0.0,-0.65200342210066,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,178,1460200.6562520529,-0.05982650734633165,0.0,0.23061978816986084,false,0.0,0.17079328082352918,1.0
Construction of Buildings office support,179,0.0,-0.6270654444553246,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,180,0.0,-0.27817418906605257,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,181,9967548.686481148,0.15717109646996164,0.0,0.20569826662540436,false,0.0,0.362869363095366,1.0
Construction of Buildings office support,182,0.0,-0.5309759951141957,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,183,0.0,-0.8099260859671693,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,184,5772945.785459433,0.2200595567786431,0.0,0.0881945863366127,false,0.0,0.3082541431152558,1.0
Construction of Buildings office support,185,1.3105575860930633E7,0.19859934006452867,0.0,0.19164033234119415,false,0.0,0.3902396724057228,1.0
Construction of Buildings office support,186,0.0,-0.07872404960286367,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,187,1765713.153997439,0.013592952812724874,0.0,0.17619840800762177,false,0.0,0.18979136082034664,1.0
Construction of Buildings office support,188,1507125.239988644,0.07010681872011097,0.0,0.10384947806596756,false,0.0,0.17395629678607855,1.0
Construction of Buildings office support,189,0.0,-0.32807909450600836,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,190,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,191,0.0,-0.5937384809066967,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,192,1.2673352134086953E7,0.21527190753283093,0.0,0.1716141402721405,false,0.0,0.38688604780497143,1.0
Construction of Buildings office support,193,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,194,0.0,-0.7808067983534595,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,195,0.0,-0.7624905442441545,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,196,0.0,-0.3267972429696879,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,197,0.0,-0.6079811896168501,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,198,4869844.579966897,0.0706736187915624,0.0,0.2205684781074524,false,0.0,0.2912420968990148,1.0
Construction of Buildings office support,199,0.0,-0.6673695860849138,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,200,0.0,-0.6243939797397257,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,201,0.0,-0.6016084778357687,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,202,0.0,-0.6369128383706475,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,203,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,204,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,205,0.0,-0.589394199309143,0.0,-Infinity,false,0.0,-Infinity,1.0
Construction of Buildings office support,206,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
